;07/01/2026;Pembelian 2120 pcs tahu bakso ke Bu Dewi;-;1131;3757000;0
;07/01/2026;Pembelian 2120 pcs tahu bakso ke Bu Dewi;-;2111;0;3757000
;07/01/2026;Pembelian 77 kg caisim ke Bu Dewi;-;1131;385000;0
;07/01/2026;Pembelian 77 kg caisim ke Bu Dewi;-;2111;0;385000
;07/01/2026;Pembelian 124 kg jeruk santang ke Bu Lis;-;1131;4216000;0
;07/01/2026;Pembelian 124 kg jeruk santang ke Bu Lis;-;2111;0;4216000
;07/01/2026;Pelunasan kas bon belanja persediaan;-;1111;4900000;0
;07/01/2026;Pelunasan kas bon belanja persediaan;-;1121;0;4900000
;07/01/2026;Pembelian persediaan di Gunung Mas;-;1131;1520250;0
;07/01/2026;Pembelian persediaan di Gunung Mas;-;6111;0;250
;07/01/2026;Pembelian persediaan di Gunung Mas;-;1111;0;1520000
;07/01/2026;Parkir di Gunung Mas;-;5191;3000;0
;07/01/2026;Parkir di Gunung Mas;-;1111;0;3000
;07/01/2026;Pembelian 2 pcs knorr beef di Topaz;-;1131;192000;0
;07/01/2026;Pembelian 2 pcs knorr beef di Topaz;-;1111;0;192000
;07/01/2026;Parkir di Topaz;-;5191;3000;0
;07/01/2026;Parkir di Topaz;-;1111;0;3000
;07/01/2026;Pembelian 5 kg gula merah dan 108 pcs kerupuk finna di Pasar Induk;-;1131;196000;0
;07/01/2026;Pembelian 5 kg gula merah dan 108 pcs kerupuk finna di Pasar Induk;-;1111;0;196000
;07/01/2026;Parkir di Pasar Induk;-;5191;5000;0
;07/01/2026;Parkir di Pasar Induk;-;1111;0;5000
;07/01/2026;Pembelian 18 pcs sunlight 1,5 L dan 6 pcs sunlight 2,2 L di Depo Pelita;-;1131;672000;0
;07/01/2026;Pembelian 18 pcs sunlight 1,5 L dan 6 pcs sunlight 2,2 L di Depo Pelita;-;1111;0;672000
;07/01/2026;Parkir di Depo Pelita;-;5191;4000;0
;07/01/2026;Parkir di Depo Pelita;-;1111;0;4000
;07/01/2026;Pembelian 1 dus dan 4 pcs kerupuk finna di Toko Grevin Cell;-;1131;98500;0
;07/01/2026;Pembelian 1 dus dan 4 pcs kerupuk finna di Toko Grevin Cell;-;1111;0;98500
;07/01/2026;Pembelian 53 pcs kerupuk finna di Toko Royo Al-Barokah 2;-;1131;53000;0
;07/01/2026;Pembelian 53 pcs kerupuk finna di Toko Royo Al-Barokah 2;-;1111;0;53000
;07/01/2026;Pembelian 18 pcs kerupuk finna di Toko Royo Al-Barokah 3;-;1131;18000;0
;07/01/2026;Pembelian 18 pcs kerupuk finna di Toko Royo Al-Barokah 3;-;2111;0;18000
;07/01/2026;Pembelian 314 pcs kerupuk finna di Toko Al Zahra 4.0;-;1131;243350;0
;07/01/2026;Pembelian 314 pcs kerupuk finna di Toko Al Zahra 4.0;-;6111;0;350
;07/01/2026;Pembelian 314 pcs kerupuk finna di Toko Al Zahra 4.0;-;2111;0;243000
;07/01/2026;Pembelian 122 pcs kerupuk udang finna;-;1131;122000;0
;07/01/2026;Pembelian 122 pcs kerupuk udang finna;-;1111;0;122000
;07/01/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 6/1);-;5111;18719800;0
;07/01/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 6/1);-;1131;0;18719800
;07/01/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 6/1);-;1121;20145000;0
;07/01/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 6/1);-;4111;0;20145000
;07/01/2026;Pengiriman SPPG Susukan (pemesanan 7/1);-;5111;5014420;0
;07/01/2026;Pengiriman SPPG Susukan (pemesanan 7/1);-;1131;0;5014420
;07/01/2026;Pengiriman SPPG Susukan (pemesanan 7/1);-;1121;6176800;0
;07/01/2026;Pengiriman SPPG Susukan (pemesanan 7/1);-;4111;0;6176800
;07/01/2026;Pengiriman 500 kg beras SPPG Susukan;-;5111;6750000;0
;07/01/2026;Pengiriman 500 kg beras SPPG Susukan;-;1131;0;6750000
;07/01/2026;Pengiriman 500 kg beras SPPG Susukan;-;1121;7500000;0
;07/01/2026;Pengiriman 500 kg beras SPPG Susukan;-;4111;0;7500000
;07/01/2026;Pembelian akomodasi makan;-;5171;25000;0
;07/01/2026;Pembelian akomodasi makan;-;1111;0;25000
;08/01/2026;Pembelian BBM;-;5172;200000;0
;08/01/2026;Pembelian BBM;-;1111;0;200000
;08/01/2026;Pelunasan utang pembelian 2120 pcs tahu bakso ke Bu Dewi (pembelian 7/1);-;2111;3757000;0
;08/01/2026;Pelunasan utang pembelian 2120 pcs tahu bakso ke Bu Dewi (pembelian 7/1);-;1112;0;3757000
;08/01/2026;Pembelian 48 kg timun ke Pak Pur;-;1131;288000;0
;08/01/2026;Pembelian 48 kg timun ke Pak Pur;-;2111;0;288000
;08/01/2026;Kas masuk untuk belanja persediaan dari Mas Denny;-;1111;2000000;0
;08/01/2026;Kas masuk untuk belanja persediaan dari Mas Denny;-;2111;0;2000000
;08/01/2026;Kas bon belanja persediaan;-;1121;2000000;0
;08/01/2026;Kas bon belanja persediaan;-;1112;0;2000000
;08/01/2026;Pelunasan kas bon belanja persediaan;-;1111;2000000;0
;08/01/2026;Pelunasan kas bon belanja persediaan;-;1121;0;2000000
;08/01/2026;Pembelian 9 renteng keju prochizz slice isi 2 di Toko Buntala Plastik;-;1131;216000;0
;08/01/2026;Pembelian 9 renteng keju prochizz slice isi 2 di Toko Buntala Plastik;-;1111;0;216000
;08/01/2026;Parkir di Toko Buntala Plastik;-;5191;2000;0
;08/01/2026;Parkir di Toko Buntala Plastik;-;1111;0;2000
;08/01/2026;Pembelian 27 renteng keju prochizz slice isi 2 di Toko Syahreena Chiki;-;1131;391500;0
;08/01/2026;Pembelian 27 renteng keju prochizz slice isi 2 di Toko Syahreena Chiki;-;1111;0;391500
;08/01/2026;Parkir di Toko Syahreena Chiki;-;5191;2000;0
;08/01/2026;Parkir di Toko Syahreena Chiki;-;1111;0;2000
;08/01/2026;Pembelian 21 renteng keju prochizz slice isi 2 di Rita Pasaraya Sokaraja;-;1131;311325;0
;08/01/2026;Pembelian 21 renteng keju prochizz slice isi 2 di Rita Pasaraya Sokaraja;-;5211;75;0
;08/01/2026;Pembelian 21 renteng keju prochizz slice isi 2 di Rita Pasaraya Sokaraja;-;1111;0;311400
;08/01/2026;Parkir di Rita Pasaraya Sokaraja;-;5191;2000;0
;08/01/2026;Parkir di Rita Pasaraya Sokaraja;-;1111;0;2000
;08/01/2026;Pembelian 101 pcs keju prochizz slice isi 12 dan 98 pack saus tomat sachet di Rita Supermall Purwokerto;-;1131;1660700;0
;08/01/2026;Pembelian 101 pcs keju prochizz slice isi 12 dan 98 pack saus tomat sachet di Rita Supermall Purwokerto;-;1111;0;1660700
;08/01/2026;Parkir di Rita Supermall Purwokerto;-;5191;6000;0
;08/01/2026;Parkir di Rita Supermall Purwokerto;-;1111;0;6000
;08/01/2026;Parkir di Topaz;-;5191;3000;0
;08/01/2026;Parkir di Topaz;-;1111;0;3000
